fullSpell,desc,count,countStr,countUnit,price,priceStr,priceUnit,border,bubbleDesc,icon,entityId,entityType,id,name,longitude,latitude,imageType,selected
c3611060405417,0.99万(46套),46,46套,套,9865,0.99万,元,"106.487913,29.537216;106.487257,29.537173;106.487252,29.536768;106.487041,29.536442;106.487472,29.536258;106.487616,29.536533;106.487913,29.536823",我平方小区,,3611060405417,resblock,3611060405417,我平方小区,106.48747341218,29.536843039719,30002,False
c3611060547605,0.96万(46套),46,46套,套,9620,0.96万,元,"106.489946,29.52518;106.490139,29.525019;106.490462,29.524917;106.49101,29.525157;106.491221,29.525542;106.491136,29.525773;106.490907,29.525978",大川国际,,3611060547605,resblock,3611060547605,大川国际,106.49050957491,29.525538578947,30002,False
c3617745053494368,1.3万(45套),45,45套,套,12971,1.3万,元,"106.48986,29.534592;106.489043,29.534042;106.490408,29.53299;106.49092,29.533642",江厦星光汇,,3617745053494368,resblock,3617745053494368,江厦星光汇,106.4891196315,29.533432841479,30002,False
c3617881346092293,1.5万(42套),42,42套,套,15318,1.5万,元,"106.490678,29.532942;106.490521,29.532624;106.490732,29.532616;106.490853,29.532978",金辉优步大道,,3617881346092293,resblock,3617881346092293,金辉优步大道,106.48882538033,29.532193405714,30002,False
c3611059841609,1万(39套),39,39套,套,10069,1万,元,"106.487978,29.525074;106.487507,29.524783;106.486568,29.525746;106.487255,29.526076;106.487619,29.526159",秋玉景苑,,3611059841609,resblock,3611059841609,秋玉景苑,106.48740650354,29.52564995188,30002,False
c3611884958854264,(38套),38,38套,套,0,,元,"106.498709,29.533422;106.497613,29.533406;106.497262,29.533445;106.497218,29.535558;106.498709,29.535606",龙湖新壹城,,3611884958854264,resblock,3611884958854264,龙湖新壹城,106.49805353723,29.534604298233,30002,False
c3611060398565,0.86万(35套),35,35套,套,8608,0.86万,元,"106.502899,29.529973;106.503425,29.529886;106.503658,29.53121;106.503268,29.531265",郡都彩舍,,3611060398565,resblock,3611060398565,郡都彩舍,106.50326124206,29.530046915833,30002,False
c3611057385948,0.72万(34套),34,34套,套,7187,0.72万,元,"106.495178,29.525474;106.495744,29.525521;106.496131,29.525317;106.496571,29.525309;106.496494,29.525015;106.495704,29.52498;106.495825,29.524123;106.496202,29.524131;106.496274,29.524536;106.49649,29.524512;106.496364,29.523926;106.495825,29.523706;106.495394,29.524618",南方花园文景苑,,3611057385948,resblock,3611057385948,南方花园文景苑,106.49605153642,29.524820555882,30002,False
c3611059935636,0.73万(29套),29,29套,套,7261,0.73万,元,"106.488225,29.526842;106.489146,29.525758;106.49061,29.52703;106.490036,29.528119",华宇花园,,3611059935636,resblock,3611059935636,华宇花园,106.48939441051,29.527052427233,30002,False
c3611061018641,1.1万(28套),28,28套,套,11498,1.1万,元,"106.493132,29.536741;106.492997,29.537169;106.493271,29.537236;106.492961,29.538241;106.493976,29.538394;106.494061,29.53799;106.493999,29.536859",新锐地带,,3611061018641,resblock,3611061018641,新锐地带,106.49350931042,29.537526941311,30002,False
c366900464234695,0.84万(27套),27,27套,套,8357,0.84万,元,"106.489992,29.524886;106.489538,29.525306;106.488905,29.524776;106.489528,29.524048;106.489798,29.524032;106.490224,29.524535",重庆达飞绿洲,,366900464234695,resblock,366900464234695,重庆达飞绿洲,106.489545,29.524617,30002,False
c3611060792078,1万(24套),24,24套,套,10006,1万,元,"106.493469,29.52903;106.49293,29.528889;106.492669,29.529136;106.492534,29.530083;106.493621,29.530283;106.493846,29.529914;106.493832,29.529383",一城新界,,3611060792078,resblock,3611060792078,一城新界,106.49328429405,29.530061987114,30002,False
c3611099921191,0.93万(21套),21,21套,套,9306,0.93万,元,"106.491203,29.526103;106.491055,29.526009;106.491248,29.525836;106.491428,29.526013",一城幸福时光,,3611099921191,resblock,3611099921191,一城幸福时光,106.49122581497,29.525910262778,30002,False
c3611100005038,1.2万(20套),20,20套,套,11702,1.2万,元,"106.500878,29.535087;106.500016,29.535119;106.499998,29.535213;106.500245,29.535193;106.500236,29.535291;106.500128,29.535323;106.500182,29.535602;106.500402,29.535672;106.500703,29.535613;106.500954,29.535492",朝阳花园,,3611100005038,resblock,3611100005038,朝阳花园,106.50024925152,29.535550618465,30002,False
c3620026019015964,1.2万(19套),19,19套,套,12065,1.2万,元,"106.501565,29.537911;106.501592,29.537534;106.504179,29.537978;106.504018,29.538312",党校住宅小区,,3620026019015964,resblock,3620026019015964,党校住宅小区,106.503865,29.538093,30002,False
c3620040052287540,1万(18套),18,18套,套,10072,1万,元,,新阳苑,,3620040052287540,resblock,3620040052287540,新阳苑,106.48729517959,29.530784010388,30002,False
c3611060804602,0.7万(17套),17,17套,套,6987,0.7万,元,"106.48536,29.531253;106.485077,29.53134;106.484596,29.531018;106.484399,29.529273;106.484605,29.52815;106.486258,29.528394;106.487372,29.529556;106.487835,29.529922;106.487678,29.530593;106.486043,29.530428;106.485558,29.531159",渝成街,,3611060804602,resblock,3611060804602,渝成街,106.48541461732,29.52925628005,30002,False
c3611099709398,0.97万(17套),17,17套,套,9704,0.97万,元,"106.489287,29.54213;106.489314,29.543206;106.488649,29.54343;106.486974,29.543375;106.487118,29.542118",南方新城香榭里,,3611099709398,resblock,3611099709398,南方新城香榭里,106.488138,29.542728,30002,False
c3611060932700,1.1万(16套),16,16套,套,10764,1.1万,元,"106.491154,29.535319;106.490161,29.534624;106.489303,29.53557;106.490224,29.536434;106.490575,29.536878;106.490858,29.536211",西部商城,,3611060932700,resblock,3611060932700,西部商城,106.49046045519,29.535692239438,30002,False
c3611099931252,0.7万(16套),16,16套,套,7014,0.7万,元,"106.495228,29.528551;106.495897,29.528771;106.495681,29.529226;106.495232,29.529038;106.495133,29.52881",帝豪名都,,3611099931252,resblock,3611099931252,帝豪名都,106.495547,29.528763,30002,False
c3611059802489,0.71万(15套),15,15套,套,7110,0.71万,元,"106.484206,29.525145;106.483932,29.524622;106.483173,29.524512;106.483424,29.523774;106.486856,29.524186;106.4873,29.524536;106.486348,29.525498;106.485028,29.524897",白合社区,,3611059802489,resblock,3611059802489,白合社区,106.4854864558,29.524580444868,30002,False
c3611063508876,0.75万(15套),15,15套,套,7539,0.75万,元,"106.487026,29.528232;106.488163,29.52696;106.489946,29.528197;106.489631,29.528904;106.489443,29.529215;106.489241,29.529454",南方花园名人苑,,3611063508876,resblock,3611063508876,南方花园名人苑,106.48840064426,29.527961910358,30002,False
c3611099709026,0.96万(15套),15,15套,套,9604,0.96万,元,"106.489058,29.540637;106.48732,29.540861;106.487383,29.541875;106.489224,29.541867;106.489462,29.540602;106.489354,29.540366",枫丹苑(九龙坡...,,3611099709026,resblock,3611099709026,枫丹苑(九龙坡),106.48857916825,29.541399952165,30002,False
c3611100005168,0.67万(15套),15,15套,套,6684,0.67万,元,"106.500218,29.539557;106.499746,29.539121;106.499418,29.539035;106.499504,29.538713;106.500133,29.53819;106.500366,29.538497;106.500694,29.539109;106.500685,29.539329;106.500447,29.539463",南方花园A区,,3611100005168,resblock,3611100005168,南方花园A区,106.50136582478,29.538776320538,30002,False
c3611059803952,0.73万(14套),14,14套,套,7259,0.73万,元,"106.486384,29.526048;106.486824,29.526225;106.486703,29.526697;106.486896,29.526944;106.486483,29.527812;106.486002,29.527686;106.485885,29.527954;106.485162,29.527789",白鹤小区,,3611059803952,resblock,3611059803952,白鹤小区,106.48623359304,29.527000993865,30002,False
c3611059807901,0.76万(14套),14,14套,套,7624,0.76万,元,"106.488014,29.526901;106.487044,29.528028;106.48677,29.527427;106.487287,29.526791;106.486959,29.52654;106.48713,29.526249;106.487682,29.526422;106.487938,29.526131;106.488208,29.525659;106.488522,29.525251;106.488976,29.525766",南方花园D3区,,3611059807901,resblock,3611059807901,南方花园D3区,106.4884292051,29.526421072599,30002,False
c3611059949429,0.93万(14套),14,14套,套,9260,0.93万,元,"106.491765,29.52837;106.491864,29.528028;106.492349,29.52817;106.492183,29.528484",建工太阳公馆,,3611059949429,resblock,3611059949429,建工太阳公馆,106.49189851518,29.528261414983,30002,False
c3611100578499,0.88万(14套),14,14套,套,8832,0.88万,元,"106.497756,29.525911;106.497186,29.525557;106.496979,29.525856;106.497689,29.526099",锦城佳苑,,3611100578499,resblock,3611100578499,锦城佳苑,106.497228,29.525899,30002,False
c3611100667950,0.91万(14套),14,14套,套,9090,0.91万,元,"106.504063,29.534844;106.504862,29.534247;106.505563,29.53504;106.505518,29.536423;106.504009,29.536313",龙景苑(九龙坡...,,3611100667950,resblock,3611100667950,龙景苑(九龙坡),106.50463944342,29.535324767532,30002,False
c368208286232135,0.79万(14套),14,14套,套,7924,0.79万,元,"106.493292,29.533477;106.492825,29.533528;106.49287,29.533964;106.493413,29.534007;106.493377,29.533516;106.493283,29.533465;106.492681,29.534054;106.492174,29.533975;106.492052,29.534969;106.492609,29.535005;106.492686,29.53405;106.492546,29.536961;106.492254,29.536906;106.492223,29.537067;106.492524,29.537114;106.492542,29.537016;106.492681,29.534058",渝高广场,,368208286232135,resblock,368208286232135,渝高广场,106.492447,29.53452,30002,False
c3611060522213,0.82万(13套),13,13套,套,8203,0.82万,元,"106.493548,29.523495;106.493746,29.523275;106.494994,29.523173;106.495951,29.523149;106.49547,29.523868;106.494325,29.524127",瑞安花苑,,3611060522213,resblock,3611060522213,瑞安花苑,106.49508714361,29.523872047902,30002,False
c3611063515701,0.66万(13套),13,13套,套,6631,0.66万,元,"106.499324,29.536977;106.498745,29.536183;106.498772,29.534906;106.499585,29.534934;106.499598,29.53504;106.49958,29.53513;106.4994,29.535138;106.498758,29.53517;106.498763,29.535464;106.498758,29.535539;106.498749,29.535602;106.49874,29.5357;106.498745,29.535782;106.498749,29.535837;106.498749,29.535928;106.498745,29.536183;106.498956,29.536438;106.499571,29.536234;106.499616,29.536301;106.499629,29.536395;106.499629,29.53645;106.499625,29.536462;106.499647,29.536501;106.499638,29.536497;106.499656,29.536548;106.499656,29.53658;106.499661,29.536623;106.499656,29.536639;106.499661,29.536678",南方花园C1区,,3611063515701,resblock,3611063515701,南方花园C1区,106.49931052873,29.536357876376,30002,False
c3611099927727,0.97万(13套),13,13套,套,9685,0.97万,元,"106.494123,29.52652;106.49455,29.525756;106.495924,29.526404;106.49561,29.527203",丁香苑,,3611099927727,resblock,3611099927727,丁香苑,106.495192,29.526174,30002,False
c3611059712708,0.71万(11套),11,11套,套,7140,0.71万,元,"106.486631,29.537436;106.486272,29.536957;106.486182,29.536529;106.486546,29.536533;106.487134,29.536654;106.487174,29.537346;106.487291,29.537566;106.487889,29.537601;106.487835,29.537876;106.486954,29.537841",航天小区,,3611059712708,resblock,3611059712708,航天小区,106.486762911,29.537183281842,30002,False
c3611100005474,0.96万(11套),11,11套,套,9588,0.96万,元,"106.494289,29.5429;106.494401,29.542923;106.494195,29.543383;106.493799,29.543289;106.493781,29.543175;106.493948,29.54286",morning...,,3611100005474,resblock,3611100005474,morning公馆,106.49397872792,29.542892390038,30002,False
c3611059816493,0.91万(10套),10,10套,套,9134,0.91万,元,"106.494442,29.542856;106.493894,29.542727;106.493642,29.543289;106.492483,29.542723;106.493278,29.541246;106.493346,29.540936;106.495232,29.541128;106.494603,29.542499",五九小区,,3611059816493,resblock,3611059816493,五九小区,106.49374069339,29.541834074877,30002,False
c3611059837490,0.69万(10套),10,10套,套,6862,0.69万,元,"106.496622,29.540319;106.495912,29.540068;106.495512,29.540932;106.496253,29.541183",科城花园B区,,3611059837490,resblock,3611059837490,科城花园B区,106.49610908509,29.540538174741,30002,False
c3611059895593,0.78万(10套),10,10套,套,7805,0.78万,元,"106.491145,29.528122;106.490808,29.528119;106.490718,29.528342;106.491644,29.528452;106.491563,29.528272",达飞苑,,3611059895593,resblock,3611059895593,达飞苑,106.4912153451,29.528214118671,30002,False
c3611063505008,1万(10套),10,10套,套,10311,1万,元,"106.504346,29.53352;106.504103,29.53321;106.504579,29.53284;106.504876,29.53319",百康年奥运光年,,3611063505008,resblock,3611063505008,百康年奥运光年,106.50451739716,29.53314543016,30002,False
c3611063517375,0.68万(10套),10,10套,套,6821,0.68万,元,"106.501565,29.534832;106.502217,29.534855;106.502261,29.535264;106.502576,29.53526;106.502702,29.536159;106.501624,29.536321",南方花园C2区,,3611063517375,resblock,3611063517375,南方花园C2区,106.50147781572,29.536563798055,30002,False
c3611100003928,0.66万(10套),10,10套,套,6625,0.66万,元,"106.499333,29.538552;106.498017,29.538222;106.497846,29.539054;106.499153,29.539333",南方花园B区,,3611100003928,resblock,3611100003928,南方花园B区,106.49867137068,29.538911022452,30002,False
c3617609504862393,(10套),10,10套,套,0,,元,"106.496198,29.531049;106.496113,29.530212;106.496607,29.53024;106.496598,29.531108",汇祥荟广场,,3617609504862393,resblock,3617609504862393,汇祥荟广场,106.495425,29.53033,30002,False
c3611059803538,0.83万(9套),9,9套,套,8276,0.83万,元,"106.50404,29.53654;106.501323,29.536662;106.501296,29.536415;106.502329,29.536305;106.503272,29.536269;106.504548,29.536376;106.504539,29.536918;106.503986,29.536914",南方花园C5区,,3611059803538,resblock,3611059803538,南方花园C5区,106.50409,29.536698,30002,False
c3611059815175,0.79万(9套),9,9套,套,7886,0.79万,元,"106.500797,29.538414;106.501552,29.538135;106.501956,29.53854;106.501642,29.539581;106.50139,29.539604;106.501255,29.54006;106.501058,29.540036;106.500959,29.539349",埝山苑,,3611059815175,resblock,3611059815175,埝山苑,106.50106235078,29.539105291177,30002,False
c3611060502398,0.7万(9套),9,9套,套,6967,0.7万,元,"106.500025,29.532467;106.500047,29.531603;106.501341,29.531571;106.501246,29.532522",金华大厦,,3611060502398,resblock,3611060502398,金华大厦,106.49324546847,29.532432062693,30002,False
c3611060518198,0.93万(9套),9,9套,套,9266,0.93万,元,"106.49578,29.536258;106.496319,29.53625;106.496283,29.537232;106.497137,29.537271;106.497361,29.537491;106.497069,29.537566;106.49622,29.537617;106.495942,29.537774;106.495672,29.53775",彩甸苑,,3611060518198,resblock,3611060518198,彩甸苑,106.49622,29.537381,30002,False
c3611060406310,0.92万(7套),7,7套,套,9245,0.92万,元,"106.491119,29.541776;106.490563,29.541513;106.489965,29.54149;106.489925,29.541871;106.49063,29.541871;106.491088,29.542075",香山园,,3611060406310,resblock,3611060406310,香山园,106.49068813356,29.54198083973,30002,False
c3611100669962,0.91万(7套),7,7套,套,9075,0.91万,元,"106.485483,29.534074;106.486462,29.534769;106.486147,29.535048;106.485177,29.5344",馨梦园,,3611100669962,resblock,3611100669962,馨梦园,106.485823,29.534482,30002,False
c3611060420859,0.74万(6套),6,6套,套,7388,0.74万,元,"106.502185,29.531198;106.501925,29.530366;106.502958,29.530232;106.503151,29.531151",龙兴苑小区,,3611060420859,resblock,3611060420859,龙兴苑小区,106.50239134767,29.53063912045,30002,False
c3611060572544,0.97万(6套),6,6套,套,9713,0.97万,元,"106.495668,29.533406;106.497689,29.533312;106.497604,29.536226;106.495659,29.53623",金果园,,3611060572544,resblock,3611060572544,金果园,106.49647909802,29.534590614072,30002,False
c3611060830367,0.51万(6套),6,6套,套,5112,0.51万,元,"106.503348,29.523573;106.502356,29.523522;106.502306,29.524017;106.502881,29.524053;106.502827,29.525035;106.503542,29.525479;106.503694,29.524642;106.503483,29.524446;106.503492,29.524218;106.503739,29.524108;106.504251,29.523353;106.504094,29.523153",造漆村,,3611060830367,resblock,3611060830367,造漆村,106.50334053881,29.524127872288,30002,False
c3611099808429,0.78万(6套),6,6套,套,7821,0.78万,元,"106.490601,29.537982;106.490027,29.537597;106.490449,29.537153;106.490934,29.537397",高创锦业,,3611099808429,resblock,3611099808429,高创锦业,106.49056013636,29.537498974148,30002,False
c3620039653740376,1.5万(6套),6,6套,套,14635,1.5万,元,"106.491855,29.524481;106.49273,29.524571;106.492735,29.525023;106.491819,29.524842",中国铁建玖城贰...,,3620039653740376,resblock,3620039653740376,中国铁建玖城贰号,106.492293,29.524656,30002,False
